hal_id,title,domain,lang
in2p3-00013371,Etude et mise au point d'une portion de calorimetre a cristaux de bgo du detecteur L3 a LEP,phys,fr
halshs-00005994,L'autorité cléricale chez les Maronites : mythe politique et dispositif social,shs,fr
tel-00001738,Etude et caractérisation des structures hercyniennes à partir de données sismologiques : le cas du Massif Armoricain,sdu,fr
tel-00002738,. Nanostructuration de la muscovite : Une étude par diffraction d'électrons lents en mode oscillant.,phys,fr
tel-00002751,"Synthesis and Characterization of New Carbon Nitrogen Structures, Thin Films and Nanotubes",phys,en
tel-00002800,Arbres de contact des singularités quasi-ordinaires et graphes d'adjacence pour les 3-variétés réelles,math,fr
tel-00002829,Biologie Moléculaire et Phylogenèse des Lémuriformes (Primates de Madagascar),sdv,fr
tel-00002842,Dynamique quantique par une méthode de paquets d'ondes. Etude des collisions électron-hydrogène et atome-dihydrogène,phys,fr
tel-00002876,Mesure de la fonction de structure polarisée g1n du neutron par l'expérience E154 au SLAC,phys,fr
tel-00002907,Les limites technologiques du silicium et tolérance aux fautes,info,fr
tel-00002925,Recherche de l'état à trois phonons dans le $^(40)$Ca,phys,fr
tel-00002931,"Vérification formelle de systèmes digitaux synchrones, basée sur la simulation symbolique",info,fr
tel-00002938,Spécification et validation des systèmes hétérogènes embarqués,info,fr
tel-00002942,Enregistrement des variations paléoenvironnementales depuis 20000 ans dans le Nord Est du Brésil (Lac Caço) par les triterpènes et autres marqueurs organiques.,sdu,fr
tel-00001425,Détection de neutrinos solaires et de matière noire,sdu,fr
tel-00001428,Désintégration des systèmes hadroniques dans des modèles de quarks constituants,phys,fr
tel-00001642,Etude de propriétés d'apprentissage supervisé et non supervisé par des méthodes de Physique Statistique,phys,fr
tel-00001673,Perspectives de mesure de la masse du quark Top avec le detecteur ATLAS,phys,fr
tel-00001683,Tests électrofaibles du Modèle Standard et quarks lourds,phys,fr
tel-00001750,Reconstruction de données. Application à la dosimétrie des radiotéléphones,info,fr
inria-00000791,"(m,k)-WFQ : Intégration des contraintes temporelles (m,k)-firm dans les réseaux à débit garanti",info,fr
inria-00000797,Représentation du temps en B événementiel pour la modélisation des systèmes de temps réel.,info,fr
halshs-00005914,Le toponyme Posquières: un cas d'hybridation sociolinguistique latin-hébreu,shs,fr
halshs-00005925,Les contrats d'action publique,shs,fr
halshs-00005947,Sauvegarde du patrimoine et dynamiques territoriales : une comparaison euro méditerranéenne,shs,fr
tel-00000864,L'espace des modules des espaces complexes compacts hyperboliques,math,fr
tel-00000882,"Espaces de tentes, principe de domination et application à l'étude de la densité de l'intégrale d'aire",math,fr
tel-00000893,Systèmes de spins quantiques unidimensionnels. Désordre et impuretés,phys,fr
tel-00001061,Recherche de particules supersymetriques se desintegrant avec violation du nombre baryonique dans les collisions e+e- produites dans le detecteur L3 a LEP,phys,fr
tel-00004519,Propriétés diophantiennes de la fonction zêta de Riemann aux entiers impairs,math,fr
tel-00004589,Architecture logicielle : une expérimentation industrielle avec Dassault Systèmes,info,fr
tel-00004629,Mesures de dépendance pour la séparation aveugle de sources. Application aux mélanges post non linéaires,math,fr
halshs-00005836,"De l'interdisciplinarité en aménagement-urbanisme, discipline normative",shs,fr
halshs-00005846,"Evaluation des politiques publiques, développement durable et territoire",shs,fr
tel-00004705,Multiprogrammation parallèle générique des méthodes de décomposition de domaine,info,fr
tel-00004715,Extension orientée objet d'un SGBD relationnel,info,fr
tel-00009005,Etude des interactions plasma–surface pendant la gravure du silicium dans des plasmas HBr/Cl2/O2,spi,fr
tel-00009033,Simulation Monte Carlo du transport quantique dans les composants nanométriques. Application à l'étude de lasers à cascade quantique térahertz,spi,fr
tel-00009054,"Communications à hautes performances portables en environnements hiérarchiques, hétérogènes et dynamiques",info,fr
tel-00009061,Etude spectroscopique des noyaux riches en protons dans la region 22 < Z < 28 et T$_(Z)$ < -3/2,phys,fr
tel-00009062,"Dans le cadre du nouveau cycle de combustible $^(232)$Th/$^(233)$U, determination de la section efficace de capture radiative $^(233)$Pa(n,$\gamma$) pour des energies de neutrons comprises entre 0 et 1 MeV",phys,fr
tel-00009206,Modélisation et simulation d'éclairage à base topologique : application aux environnements architecturaux complexes,info,fr
tel-00009222,Couches épitaxiales magnétiques à paramètre cristallin ajustable,phys,fr
tel-00009275,Prise en compte des hétérogénéités dans la restitution de l'eau nuageuse et des précipitations par radiométrie micro-onde passive,sdu,fr
tel-00009289,Hamiltoniens quantiques et symétries,math,fr
tel-00009304,Recherche des causes du vieillissement de supercondensateurs à électrolyte organique à base de carbones activés,chim,fr
tel-00009324,"Apprentissage ouvert de representations et de fonctionnalites en robotique : anayse, modeles et implementation",spi,fr
tel-00009338,Première mesure des sections efficaces de courant chargé et neutre avec le faisceau de positrons polarisé à HERA II et analyses QCD-électrofaibles,phys,fr
tel-00009407,ESTIMATION DES LOIS DE FIABILITE EN MECANIQUE PAR LES ESSAIS ACCELERES,spi,fr
tel-00009477,Étude des collisions atmosphériques de rayons cosmiques d'énergie supérieure a $10^18$eV grâce aux événements hybrides de l'Observatoire Pierre AUGER,phys,fr
tel-00009485,EVALUATION PREDICTIVE DE LA SURETE DE FONCTIONNEMENT D'UN CIRCUIT INTEGRE NUMERIQUE,spi,fr
tel-00005672,Remodelage de la chromatine et transcription : Étude d'un mutant du complexe RSC chez la levure Saccharomyces cerevisiae,sdv,fr
tel-00005677,Optimisation numérique et contrôle optimal : applications en chimie moléculaire,chim,fr
tel-00005682,Apport de la modélisation et de l'instrumentation dans l'analyse de la stabilité et de la déformation à long terme d'un massif granitique : Application aux talus de grande hauteur de l'écluse à bateaux permanente au barrage des Trois Gorges (Chine),sdu,fr
tel-00005693,Modélisation intégrée du transfert de nitrate à l'échelle régionale dans un système hydrologique. Application au bassin de la Seine,sdu,fr
tel-00005712,Modélisation des processus de conception de produits et développement de la capacité d'innovation : application au cas des PME-PMI,spi,fr
tel-00005720,Contribution à l'étude des systèmes différentiellement plats,math,fr
tel-00005746,Transport et caractérisation des matières en suspension dans le bassin versant de la Seine : identification de signatures naturelles et anthropiques,sdu,fr
tel-00005760,Théorie de dégradation du béton et développement d'un nouveau modèle d'endommagement en formulation incrémentale tangente. Calcul à la rupture et application au cas des chevilles de fixation ancrées dans le béton,spi,fr
tel-00008770,Détection de rayons gamma cosmiques et potentiel de découvertes avec le spectromètre AMS-02,phys,fr
tel-00008776,Simulations numériques directes du contrôle électromagnétique. Étude de l'impact d'un forçage électromagnétique,phys,fr
tel-00008808,"Obtention de modèles de diffusion à partir d'équations cinétiques. Modélisation, étude mathématique et simulation",math,fr
tel-00008849,Etude de l'adsorption de l'ozone et du cyanoacétylène sur une surface de glace d'eau: un modèle de chimie du milieu interstellaire,chim,fr
tel-00008891,Développement et comparaison de méthodes d'assimilation de données de rang réduit dans un modèle de circulation océanique : application à l'océan Pacifique Tropical,math,fr
tel-00008907,Modélisation du rayonnement thermique par une approche électromagnétique. Rôle des ondes de surface dans le transfert d'énergie aux courtes échelles et dans les forces de Casimir,phys,fr
tel-00008331,Référence Secondaire de Fréquence à Résonateur Saphir Cryogénique,sdu,fr
tel-00007313,Co-évolution et processus de conception intégrée de produits : Modèle et support de l'activité de conception,spi,fr
tel-00007352,Architectures des Accélérateurs de Traitement Flexibles pour les Systèmes sur Puce,spi,fr
tel-00007302,"Milieux granulaires à comportement solide. Modélisation, analyse expérimentale de la cohésion, validation et applications",spi,fr
tel-00007381,Séparation des préoccupations et méta-modélisation pour environnements de manipulation d'architectures logicielles à base de composants,info,fr
tel-00007417,Distribution et remobilisation du plutonium dans les sédiments du prodelta du Rhône,sdu,fr
tel-00007421,Cascade bidimensionnelle d'un traceur : diagnostic dans l'espace physique et modélisation,phys,fr
tel-00007424,Etude du système couplé Boltzmann sans collisions-Poisson pour la gravitation. Simulations numériques de la formation des systèmes auto-gravitants,sdu,fr
tel-00007445,Eléments finis mixtes spectraux et couches absorbantes parfaitement adaptées pour la propagation d'ondes élastiques en régime transitoire,info,fr
tel-00007460,Organisation spatiale des paysages bocagers et flux d'eau et de nutriments. Approche empirique et modélisations,sdu,fr
tel-00007465,Fragmentations et perte de masse,math,fr
tel-00007479,Surpressions de fluide et décollements. Modélisations analogique et numérique,sdu,fr
tel-00007489,Etude des correlations de particules etranges mesurees par l'experience STAR dans les collisions ions lourds ultra-relativistes au RHIC,phys,fr
tel-00007521,Étude de la dispersion atmosphérique du pollen de maïs : contribution à la maîtrise des risques de pollinisation croisée,sdv,fr
tel-00007988,"Etude de la réaction 18F(p,alpha)15O par réction de transfert pour application à l'émission gamma des novae",sdu,fr
tel-00008022,Module supersingulier et points rationnels des courbes modulaires,math,fr
tel-00008052,"Humidite de la troposphere libre africaine: Elaboration d'une archive METEOSAT, Analyse climatique et Evaluation de modeles",phys,fr
tel-00008067,Modélisation de vents et de jets relativistes,sdu,fr
tel-00008089,"Matériaux organiques microstructurés et optique non linéaire: 1) Nanocristaux organiques en matrice sol-gel pour l'optique quadratique, 2) Polymérisation initiée par absorption à deux photons pour la microfabrication 3D",phys,fr
tel-00008105,Fragmentation d'agrégats de carbone neutres formés par collision atomique à haute vitesse,phys,fr
tel-00008133,Contribution à la commande de systèmes mécaniques non-réguliers,spi,fr
tel-00008234,Applications de la théorie de Galois différentielle aux équations différentielles linéaires d'ordre 4,math,fr
tel-00008229,Propriétés optiques de nano-structures métalliques et semi-conductrices,phys,fr
tel-00010025,microscopie de fluorescence par excitation à deux photons : application à des études de corrélations et de déclins de fluorescence en milieu biologique,phys,fr
tel-00010033,"Modélisation et commande d'un micro-robot hybride, Application à la pose d'endoprothèses aortiques en chirurgie mini-invasive",spi,fr
tel-00010106,Optimisation pour l'apprentissage et apprentissage pour l'optimisation,math,fr
tel-00010108,Ecoulements gravitaires de materiaux granulaires,phys,fr
tel-00010145,Réponse en courant des détecteurs silicium aux particules chargées et aux ions lourds,phys,fr
tel-00010161,Etude de fonds diffus cosmologiques : Mesure indirecte du fond infra-rouge et mesure directe du fond millimétrique,phys,fr
tel-00010170,Simulation dynamique de corps biologiques et changements de topologie interactifs,info,fr
tel-00010093,Endommagement des roches argileuses et perméabilité induite au voisinage d'ouvrages souterrains,spi,fr
tel-00010234,New findings on the onset of thermal disassembly in spallation reactions,phys,en
tel-00009789,"Production et étude des fragments de fission, de LOHENGRIN à ALTO",phys,fr
tel-00009828,Propositions pour une adaptation de l'Analyse de Cycle de Vie aux systèmes de production agricole. Mise en œuvre pour l'évaluation environnementale de la production porcine,sdu,fr
